order_id,order_date,ship_date,delivery_date,region,warehouse,product_category,unit_price,quantity,order_status,delay_reason,carrier
ORD-bf397ffe,2024-02-28,2024-03-03,2024-03-09,North,WH-B,Office,158.5,1,Delivered,,Carrier D
ORD-f4836612,2024-04-28,2024-04-29,2024-05-02,West,WH-C,Office,80.15,2,Cancelled,,Carrier D
ORD-2868abbc,2024-08-01,2024-08-02,2024-08-08,North,WH-C,Office,118.1,4,Delivered,,Carrier C
ORD-d53f149f,2024-09-12,2024-09-12,2024-09-14,East,WH-B,Office,98.95,1,Delivered,,Carrier A
ORD-6343ac0a,2024-11-03,2024-11-08,2024-11-10,North,WH-A,Office,95.45,1,Delivered,,Carrier A
ORD-d6ed173e,2024-12-13,2024-12-14,2024-12-20,East,WH-B,Accessories,71.82,3,Delivered,,Carrier A
ORD-b4f163a7,2024-12-26,2024-12-27,2024-12-31,Central,WH-C,Electronics,93.28,3,Delivered,,Carrier D
ORD-7901a412,2024-03-13,2024-03-16,2024-03-25,West,WH-A,Home,111.97,2,Delivered,Weather,Carrier C
ORD-1c2d6c7b,2024-04-02,2024-04-02,2024-04-03,Central,WH-B,Apparel,78.66,3,Delivered,,Carrier D
ORD-73728cc6,2024-04-03,2024-04-03,2024-04-07,North,WH-C,Accessories,98.19,3,Delivered,,Carrier C
ORD-88f4c6f0,2024-06-05,2024-06-09,2024-06-11,East,WH-B,Office,53.62,2,Delivered,,Carrier A
ORD-b89b7b5b,2024-06-16,2024-06-16,2024-06-24,East,WH-A,Apparel,51.81,2,Delivered,,Carrier C
ORD-3d42b406,2024-12-03,2024-12-06,2024-12-14,East,WH-C,Home,114.98,4,Delivered,Carrier Delay,Carrier B
ORD-43f1b462,2024-06-05,2024-06-06,2024-06-14,Central,WH-D,Electronics,54.01,2,Cancelled,,Carrier B
ORD-0cdd2c81,2024-10-31,2024-11-02,2024-11-07,North,WH-A,Accessories,87.97,4,Delivered,,Carrier B
ORD-fc77cf2c,2024-11-28,2024-11-29,2024-12-06,West,WH-C,Apparel,91.47,1,Delivered,,Carrier C
ORD-bf0a6b82,2024-11-29,2024-12-01,2024-12-07,East,WH-A,Electronics,36.81,2,Delivered,,Carrier B
ORD-4d05cd90,2024-05-06,2024-05-07,2024-05-08,Central,WH-A,Electronics,34.96,1,Delivered,,Carrier C
ORD-9e7953f0,2024-06-08,2024-06-09,2024-06-17,West,WH-D,Accessories,58.4,1,Delivered,,Carrier D
ORD-82604bb9,2024-12-30,2025-01-02,2025-01-09,South,WH-A,Home,36.32,1,Delivered,,Carrier D
ORD-62794304,2024-07-16,2024-07-18,2024-07-23,Central,WH-D,Accessories,77.9,2,Delivered,,Carrier C
ORD-ef9d722c,2024-11-08,2024-11-10,2024-11-12,West,WH-A,Electronics,148.16,2,Delivered,,Carrier B
ORD-7590001a,2024-11-29,2024-11-30,2024-12-08,South,WH-B,Home,156.17,1,Delivered,,Carrier C
ORD-696ad150,2024-12-28,2025-01-02,2025-01-08,North,WH-D,Office,145.04,3,Delivered,Inventory Shortage,Carrier B
ORD-868b13d8,2024-04-22,2024-04-23,2024-04-29,South,WH-C,Electronics,95.22,4,Delivered,,Carrier D
ORD-f85064dc,2024-05-15,2024-05-15,2024-05-18,North,WH-D,Electronics,72.37,1,Cancelled,,Carrier D
ORD-2c17cd62,2024-05-26,2024-05-28,2024-06-02,East,WH-D,Accessories,35.91,4,Shipped,,Carrier D
ORD-a4c4bea2,2024-07-14,2024-07-16,,West,WH-C,Electronics,107.25,1,Delivered,,Carrier D
ORD-5e6887e8,2024-12-26,2024-12-29,2024-12-30,East,WH-B,Accessories,54.55,1,Delivered,,Carrier D
ORD-a50efd04,2024-03-07,2024-03-13,,East,WH-A,Office,42.88,1,Backorder,,Carrier A
ORD-991baa50,2024-04-27,2024-05-01,2024-05-03,Central,WH-D,Accessories,85.65,2,Delivered,,Carrier A
ORD-2d0bfb28,2024-05-03,2024-05-06,2024-05-10,East,WH-C,Apparel,5.22,1,Delivered,,Carrier C
ORD-35d8f3ba,2024-06-29,2024-07-01,2024-07-04,North,WH-A,Accessories,54.09,2,Delivered,,Carrier B
ORD-72f4f56d,2024-04-02,2024-04-03,2024-04-12,East,WH-C,Apparel,35.06,1,Shipped,,Carrier B
ORD-5b6fbb3e,2024-04-11,2024-04-11,2024-04-12,East,WH-B,Apparel,156.5,1,Delivered,,Carrier B
ORD-7dfd424c,2024-05-25,2024-05-26,2024-05-31,North,WH-B,Office,114.57,4,Delivered,,Carrier D
ORD-ce89e6b0,2024-09-28,2024-09-29,2024-10-02,Central,WH-D,Accessories,51.25,1,Delivered,,Carrier C
ORD-f92606dc,2024-12-18,2024-12-19,2024-12-21,East,WH-B,Office,109.8,1,Cancelled,,Carrier A
ORD-fcc21324,2024-02-28,2024-03-02,2024-03-04,East,WH-C,Accessories,86.44,4,Delivered,,Carrier A
ORD-9ffe3d76,2024-05-11,2024-05-12,2024-05-16,North,WH-C,Office,181.34,1,Delivered,,Carrier D
ORD-bed48612,2024-06-07,2024-06-10,2024-06-13,East,WH-C,Electronics,114.01,1,Delivered,,Carrier A
ORD-b6d5233c,2024-06-28,2024-07-01,2024-07-03,Central,WH-D,Office,61.82,2,Delivered,,Carrier A
ORD-5d7abe4f,2024-10-05,2024-10-05,2024-10-13,Central,WH-B,Home,83.41,1,Delivered,,Carrier D
ORD-d07390c6,2024-01-14,2024-01-14,2024-01-20,North,WH-D,Electronics,39.65,1,Delivered,,Carrier C
ORD-4dba4e03,2024-05-14,2024-05-15,2024-05-18,North,WH-B,Electronics,102.64,1,Shipped,,Carrier B
ORD-e0582d7c,2024-10-07,2024-10-07,2024-10-16,West,WH-B,Home,107.96,1,Delivered,,Carrier C
ORD-a33e4848,2024-11-19,2024-11-21,2024-11-28,West,WH-D,Home,54.86,4,Shipped,,Carrier A
ORD-a715b306,2024-01-01,2024-01-01,,East,WH-A,Home,67.13,1,Backorder,,Carrier A
ORD-052f82fa,2024-04-06,2024-04-08,2024-04-09,West,WH-C,Home,92.78,4,Delivered,,Carrier B
ORD-704f26fa,2024-06-08,2024-06-10,2024-06-19,Central,WH-B,Home,85.17,4,Delivered,Weather,Carrier D
ORD-c3c2531b,2024-08-20,2024-08-23,2024-08-25,North,WH-C,Accessories,82.67,1,Delivered,,Carrier D
ORD-807d777d,2024-11-23,2024-11-25,2024-12-03,East,WH-B,Accessories,123.08,3,Delivered,,Carrier A
ORD-d3738522,2024-04-05,2024-04-06,2024-04-11,West,WH-C,Electronics,140.66,2,Delivered,,Carrier C
ORD-ead01ce6,2024-04-29,2024-05-01,2024-05-08,South,WH-C,Office,104.08,1,Delivered,,Carrier B
ORD-60c56b9b,2024-05-28,2024-05-30,2024-06-08,South,WH-B,Electronics,52.09,1,Delivered,Weather,Carrier A
ORD-d3f4be57,2024-06-03,2024-06-03,2024-06-07,Central,WH-A,Home,110.29,1,Delivered,,Carrier B
ORD-feb589ad,2024-07-24,2024-07-25,2024-07-26,South,WH-B,Apparel,5.38,3,Delivered,,Carrier B
ORD-f529a78c,2024-07-27,2024-07-28,2024-07-31,North,WH-D,Home,121.15,4,Delivered,,Carrier B
ORD-40a28c48,2024-09-02,2024-09-04,2024-09-05,Central,WH-C,Office,107.88,1,Shipped,,Carrier B
ORD-abe32944,2024-10-19,2024-10-19,2024-10-27,East,WH-D,Apparel,70.43,4,Delivered,,Carrier C
ORD-564e7397,2024-11-08,2024-11-10,2024-11-18,Central,WH-D,Office,93.44,1,Delivered,,Carrier C
ORD-c1839cd7,2024-01-02,2024-01-04,2024-01-06,Central,WH-D,Apparel,158.29,1,Delivered,,Carrier B
ORD-74477488,2024-01-04,2024-01-06,,South,WH-C,Electronics,121.27,2,Backorder,,Carrier D
ORD-edc1803c,2024-01-06,2024-01-07,2024-01-15,Central,WH-A,Accessories,133.83,3,Cancelled,,Carrier A
ORD-3dd17210,2024-04-19,2024-04-20,2024-04-21,South,WH-C,Office,88.32,4,Delivered,,Carrier B
ORD-2942239a,2024-05-16,2024-05-17,,North,WH-B,Office,145.69,2,Backorder,,Carrier C
ORD-ba467e32,2024-05-24,2024-05-25,2024-05-27,West,WH-A,Office,80.57,1,Shipped,,Carrier C
ORD-e8e4acdf,2024-07-07,2024-07-08,2024-07-10,North,WH-C,Apparel,16.95,2,Delivered,,Carrier A
ORD-47a11547,2024-10-03,2024-10-06,2024-10-12,North,WH-C,Apparel,50.68,2,Delivered,,Carrier B
ORD-c39e7937,2024-10-18,2024-10-21,2024-10-29,West,WH-B,Office,152.72,4,Delivered,Fulfillment Issue,Carrier A
ORD-03be5433,2024-12-15,2024-12-15,2024-12-22,North,WH-C,Apparel,17.29,1,Shipped,,Carrier B
ORD-9bb6598d,2024-12-21,2024-12-22,2024-12-26,Central,WH-D,Electronics,63.42,1,Delivered,,Carrier C
ORD-fbbe1844,2024-12-24,2024-12-28,2024-12-29,North,WH-A,Apparel,132.32,4,Delivered,,Carrier D
ORD-543935aa,2024-02-08,2024-02-09,2024-02-15,Central,WH-D,Electronics,32.85,1,Delivered,,Carrier A
ORD-b1516e52,2024-03-26,2024-03-29,,West,WH-A,Accessories,41.46,1,Backorder,,Carrier B
ORD-a4bb04a1,2024-05-26,2024-05-27,2024-05-31,East,WH-D,Electronics,55.04,4,Delivered,,Carrier C
ORD-d13b0402,2024-08-12,2024-08-13,2024-08-21,West,WH-B,Electronics,95.56,1,Delivered,,Carrier C
ORD-b0aba870,2024-03-23,2024-03-25,2024-04-03,Central,WH-A,Office,90.06,2,Delivered,Fulfillment Issue,Carrier A
ORD-1493d457,2024-05-06,2024-05-07,2024-05-12,East,WH-C,Electronics,99.65,2,Delivered,,Carrier C
ORD-0bd93ea2,2024-05-29,2024-05-29,,East,WH-B,Electronics,65.68,1,Backorder,,Carrier C
ORD-531e4907,2024-09-01,2024-09-02,2024-09-05,East,WH-C,Apparel,72.7,2,Delivered,,Carrier D
ORD-bfbf0e77,2024-09-20,2024-09-21,2024-09-25,West,WH-B,Apparel,81.24,1,Shipped,,Carrier A
ORD-83254d56,2024-10-25,2024-10-25,2024-11-02,West,WH-A,Home,113.87,2,Delivered,,Carrier B
ORD-39f78f20,2024-10-30,2024-11-02,2024-11-10,South,WH-A,Home,5.09,3,Delivered,Weather,Carrier D
ORD-aac67086,2024-10-31,2024-10-31,2024-11-04,Central,WH-D,Home,113.68,4,Shipped,,Carrier A
ORD-22558105,2024-05-17,2024-05-18,2024-05-25,South,WH-C,Home,65.23,2,Delivered,,Carrier A
ORD-406e7ef3,2024-09-02,2024-09-05,2024-09-09,East,WH-C,Electronics,133.15,1,Cancelled,,Carrier C
ORD-6461281f,2024-11-12,2024-11-15,2024-11-17,West,WH-D,Office,92.53,1,Delivered,,Carrier C
ORD-7201cc34,2024-12-14,2024-12-14,2024-12-18,West,WH-D,Home,123.16,1,Shipped,,Carrier C
ORD-baf91fa3,2024-12-25,2024-12-26,,West,WH-A,Office,56.84,2,Backorder,,Carrier B
ORD-7f1415a2,2024-01-06,2024-01-06,2024-01-09,East,WH-A,Electronics,110.45,1,Delivered,,Carrier C
ORD-c7fe0603,2024-01-23,2024-01-23,2024-01-27,East,WH-D,Accessories,34.16,3,Delivered,,Carrier D
ORD-a85aa8d6,2024-03-11,2024-03-11,2024-03-16,West,WH-C,Office,77.8,2,Delivered,,Carrier A
ORD-dc947f11,2024-05-25,2024-05-30,2024-06-04,East,WH-D,Home,61.37,1,Delivered,,Carrier A
ORD-cdadd9bd,2024-07-29,2024-07-30,2024-08-07,West,WH-C,Accessories,65.11,3,Delivered,,Carrier B
ORD-f93e5d08,2024-08-17,2024-08-18,2024-08-25,South,WH-D,Electronics,97.49,1,Shipped,,Carrier B
ORD-9f05490e,2024-02-20,2024-02-21,2024-02-22,East,WH-C,Office,106.54,1,Delivered,,Carrier A
ORD-f892cc0f,2024-05-11,2024-05-13,2024-05-21,West,WH-C,Home,51.03,1,Delivered,,Carrier D
ORD-b00d1997,2024-06-28,2024-06-30,2024-07-01,Central,WH-B,Accessories,107.35,1,Delivered,,Carrier C
ORD-f4a4dac1,2024-08-24,2024-08-26,2024-08-31,East,WH-B,Electronics,77.78,3,Delivered,,Carrier A
ORD-410ed27c,2024-09-26,2024-09-28,2024-10-07,West,WH-D,Accessories,94.69,2,Delivered,Carrier Delay,Carrier C
ORD-1349adc5,2024-10-13,2024-10-14,2024-10-23,West,WH-B,Accessories,30.62,1,Delivered,,Carrier C
ORD-438ad853,2024-11-08,2024-11-09,2024-11-11,West,WH-B,Electronics,28.78,1,Delivered,,Carrier B
ORD-19225b77,2024-02-02,2024-02-04,,West,WH-B,Office,87.58,3,Backorder,,Carrier A
ORD-60d90a38,2024-02-03,2024-02-03,,East,WH-C,Electronics,87.85,4,Backorder,,Carrier C
ORD-9945ccb3,2024-02-10,2024-02-12,2024-02-18,South,WH-B,Home,48.09,2,Shipped,,Carrier B
ORD-5bd70a44,2024-02-13,2024-02-17,2024-02-21,South,WH-B,Apparel,18.45,3,Delivered,,Carrier D
ORD-1fcce3d8,2024-02-16,2024-02-17,2024-02-21,Central,WH-C,Office,100.29,1,Delivered,,Carrier B
ORD-4088d6dc,2024-06-11,2024-06-12,2024-06-18,North,WH-A,Home,76.66,3,Delivered,,Carrier D
ORD-c965e1cc,2024-08-23,2024-08-23,2024-08-27,West,WH-D,Office,47.51,1,Shipped,,Carrier A
ORD-8d6d2b93,2024-09-30,2024-10-02,2024-10-05,East,WH-A,Office,126.81,1,Delivered,,Carrier D
ORD-7ec640cb,2024-10-06,2024-10-10,2024-10-12,East,WH-B,Accessories,85.37,2,Delivered,,Carrier B
ORD-bde79590,2024-11-16,2024-11-17,2024-11-18,South,WH-D,Accessories,78.74,3,Delivered,,Carrier A
ORD-f98ba020,2024-12-25,2024-12-25,,Central,WH-B,Home,90.99,1,Backorder,,Carrier B
ORD-91f1227c,2024-01-06,2024-01-08,2024-01-09,South,WH-C,Accessories,90.86,1,Delivered,,Carrier C
ORD-4bbc3267,2024-02-09,2024-02-11,,East,WH-B,Accessories,122.29,1,Backorder,,Carrier C
ORD-75a8ddb8,2024-03-11,2024-03-14,2024-03-23,East,WH-A,Accessories,163.44,4,Delivered,Inventory Shortage,Carrier B
ORD-0955f191,2024-05-07,2024-05-08,2024-05-16,Central,WH-C,Accessories,39.41,1,Delivered,,Carrier A
ORD-cff24ca3,2024-07-06,2024-07-08,,North,WH-A,Electronics,49.97,1,Backorder,,Carrier C
ORD-c8b8e5b6,2024-07-09,2024-07-11,2024-07-14,Central,WH-D,Accessories,78.21,4,Delivered,,Carrier A
ORD-0d70e586,2024-08-06,2024-08-08,2024-08-11,Central,WH-C,Home,143.59,1,Delivered,,Carrier D
ORD-12747ee7,2024-10-04,2024-10-08,2024-10-11,West,WH-C,Office,102.96,4,Delivered,,Carrier A
ORD-a5b35103,2024-11-15,2024-11-19,2024-11-23,South,WH-D,Office,137.04,4,Delivered,,Carrier D
ORD-c0b5dec9,2024-03-12,2024-03-13,2024-03-22,East,WH-B,Home,56.84,1,Delivered,,Carrier C
ORD-a32e0dc3,2024-05-15,2024-05-17,2024-05-23,East,WH-D,Apparel,79.95,1,Delivered,,Carrier C
ORD-fab7af62,2024-05-26,2024-05-27,2024-06-04,North,WH-C,Apparel,51.12,4,Delivered,,Carrier D
ORD-c044b73c,2024-05-30,2024-06-01,2024-06-05,West,WH-B,Apparel,11.0,4,Delivered,,Carrier A
ORD-59355a3c,2024-07-31,2024-07-31,2024-08-01,West,WH-D,Apparel,32.26,1,Delivered,,Carrier B
ORD-ddffeb8c,2024-08-02,2024-08-03,,Central,WH-C,Apparel,46.67,3,Backorder,,Carrier B
ORD-f1100b37,2024-09-24,2024-09-25,2024-09-29,Central,WH-D,Office,65.54,1,Delivered,,Carrier C
ORD-7b2c48b6,2024-03-12,2024-03-12,2024-03-19,North,WH-D,Accessories,88.5,3,Delivered,,Carrier D
ORD-5369ee1b,2024-05-02,2024-05-03,2024-05-07,South,WH-C,Electronics,121.08,1,Shipped,,Carrier A
ORD-3a4f66f9,2024-06-01,2024-06-02,2024-06-05,Central,WH-D,Home,158.9,1,Delivered,,Carrier A
ORD-d6ad81d1,2024-08-01,2024-08-02,,West,WH-B,Home,24.56,4,Backorder,,Carrier C
ORD-74f8028d,2024-09-07,2024-09-07,2024-09-09,East,WH-A,Office,99.66,3,Delivered,,Carrier A
ORD-d6941e39,2024-10-24,2024-10-24,2024-10-25,South,WH-C,Accessories,102.79,1,Delivered,,Carrier C
ORD-72210947,2024-04-13,2024-04-14,2024-04-20,Central,WH-D,Accessories,74.31,1,Delivered,,Carrier C
ORD-df0d4523,2024-05-12,2024-05-15,,Central,WH-A,Apparel,136.29,4,Backorder,,Carrier A
ORD-5365221f,2024-11-23,2024-11-23,2024-12-02,East,WH-C,Apparel,2.74,1,Delivered,,Carrier B
ORD-8bda09b8,2024-04-13,2024-04-15,2024-04-18,West,WH-A,Electronics,114.81,1,Delivered,,Carrier A
ORD-c255ebc4,2024-04-27,2024-04-28,2024-04-29,East,WH-D,Accessories,69.41,1,Delivered,,Carrier D
ORD-7413ef36,2024-05-01,2024-05-02,2024-05-10,Central,WH-B,Home,25.48,2,Delivered,,Carrier C
ORD-7e1eab4b,2024-05-07,2024-05-09,2024-05-14,Central,WH-C,Accessories,82.07,2,Delivered,,Carrier C
ORD-28ebde08,2024-05-08,2024-05-09,2024-05-10,Central,WH-D,Accessories,103.07,3,Delivered,,Carrier C
ORD-e5c7d5bb,2024-05-14,2024-05-17,2024-05-24,North,WH-C,Home,97.24,3,Delivered,,Carrier A
ORD-4365a323,2024-07-22,2024-07-23,2024-07-29,Central,WH-C,Electronics,54.59,1,Shipped,,Carrier D
ORD-8129d94e,2024-07-27,2024-07-29,,Central,WH-B,Electronics,81.93,3,Delivered,,Carrier D
ORD-7ebe117b,2024-08-19,2024-08-20,2024-08-25,Central,WH-D,Apparel,62.82,4,Delivered,,Carrier B
ORD-ee89cd2b,2024-12-08,2024-12-11,2024-12-19,North,WH-B,Electronics,14.5,1,Delivered,Fulfillment Issue,Carrier C
ORD-de38d74c,2024-12-10,2024-12-10,2024-12-16,West,WH-B,Office,84.78,1,Delivered,,Carrier D
ORD-9ac5baa9,2024-03-21,2024-03-21,2024-03-23,North,WH-B,Accessories,125.9,1,Cancelled,,Carrier B
ORD-ebdc35d5,2024-04-10,2024-04-11,2024-04-12,West,WH-D,Home,50.86,1,Delivered,,Carrier B
ORD-4039bb1a,2024-04-17,2024-04-17,2024-04-20,Central,WH-C,Accessories,101.16,4,Delivered,,Carrier C
ORD-7b0c688e,2024-06-28,2024-06-29,2024-07-03,East,WH-D,Apparel,82.28,1,Delivered,,Carrier B
ORD-66ac7dc9,2024-08-26,2024-08-28,2024-08-30,East,WH-B,Home,119.61,3,Delivered,,Carrier C
ORD-0d48f01c,2024-12-30,2025-01-03,2025-01-10,West,WH-C,Office,96.99,4,Delivered,Weather,Carrier C
ORD-f954d161,2024-03-20,2024-03-20,2024-03-27,Central,WH-D,Office,49.14,2,Delivered,,Carrier C
ORD-ec3d4880,2024-06-26,2024-06-28,2024-07-01,South,WH-C,Electronics,135.88,1,Shipped,,Carrier C
ORD-87c7734c,2024-07-16,2024-07-18,2024-07-24,North,WH-C,Office,131.28,3,Shipped,,Carrier C
ORD-19508c13,2024-07-27,2024-07-27,2024-08-03,South,WH-B,Accessories,105.32,3,Delivered,,Carrier C
ORD-416a25f7,2024-10-19,2024-10-20,2024-10-29,East,WH-B,Electronics,134.72,1,Shipped,,Carrier B
ORD-beff0994,2024-01-26,2024-01-29,2024-01-30,Central,WH-B,Apparel,33.25,1,Delivered,,Carrier A
ORD-0c546e86,2024-11-01,2024-11-02,2024-11-05,East,WH-D,Electronics,72.66,2,Delivered,,Carrier B
ORD-82b824e3,2024-12-03,2024-12-05,2024-12-14,Central,WH-B,Office,13.21,1,Delivered,Fulfillment Issue,Carrier D
ORD-7b3d9901,2024-01-01,2024-01-02,2024-01-03,East,WH-C,Home,58.74,1,Delivered,,Carrier A
ORD-eec42b46,2024-03-30,2024-03-31,2024-04-02,North,WH-B,Accessories,17.29,1,Shipped,,Carrier A
ORD-753c15ce,2024-04-24,2024-04-25,2024-04-27,South,WH-D,Apparel,75.47,1,Shipped,,Carrier A
ORD-9154ea27,2024-10-02,2024-10-04,2024-10-07,West,WH-D,Apparel,28.03,2,Shipped,,Carrier C
ORD-86406c77,2024-01-28,2024-01-29,2024-01-31,North,WH-C,Accessories,130.12,1,Cancelled,,Carrier A
ORD-c8d26007,2024-03-02,2024-03-03,2024-03-12,East,WH-C,Office,95.67,1,Shipped,,Carrier D
ORD-07c5a5c9,2024-05-24,2024-05-24,2024-06-01,South,WH-D,Home,100.9,4,Cancelled,,Carrier B
ORD-9983aed0,2024-08-16,2024-08-17,,East,WH-B,Office,6.61,1,Backorder,,Carrier C
ORD-fd60e0d6,2024-08-23,2024-08-26,2024-09-04,North,WH-C,Home,119.94,3,Delivered,Inventory Shortage,Carrier B
ORD-734c7c20,2024-01-10,2024-01-12,2024-01-15,West,WH-D,Accessories,67.63,3,Delivered,,Carrier C
ORD-26a75a68,2024-02-22,2024-02-24,2024-02-26,North,WH-B,Apparel,64.1,1,Delivered,,Carrier D
ORD-29078a28,2024-06-06,2024-06-06,2024-06-15,South,WH-A,Home,67.37,1,Delivered,,Carrier D
ORD-d283486f,2024-06-29,2024-06-29,2024-07-03,East,WH-C,Home,34.69,1,Delivered,,Carrier A
ORD-4288cef6,2024-11-11,2024-11-13,2024-11-20,East,WH-B,Electronics,110.37,3,Delivered,,Carrier A
ORD-4d333448,2024-12-11,2024-12-13,2024-12-20,South,WH-D,Accessories,62.2,1,Delivered,,Carrier C
ORD-e7cae79f,2024-12-12,2024-12-12,2024-12-21,East,WH-C,Accessories,43.87,2,Delivered,,Carrier B
ORD-c3ca7f2e,2024-05-02,2024-05-02,2024-05-08,South,WH-D,Apparel,65.01,2,Delivered,,Carrier D
ORD-6c9185ee,2024-05-08,2024-05-09,2024-05-12,Central,WH-C,Office,61.98,4,Delivered,,Carrier D
ORD-d895225f,2024-05-31,2024-06-03,2024-06-10,South,WH-B,Accessories,96.11,2,Delivered,,Carrier A
ORD-10a2f7ef,2024-11-27,2024-11-28,2024-12-07,Central,WH-C,Electronics,43.55,4,Delivered,,Carrier A
ORD-e0179972,2024-05-26,2024-05-26,2024-06-03,Central,WH-B,Accessories,65.62,1,Delivered,,Carrier B
ORD-8c10d50f,2024-07-16,2024-07-18,2024-07-20,Central,WH-D,Electronics,180.15,4,Delivered,,Carrier B
ORD-452357c9,2024-09-14,2024-09-17,2024-09-18,West,WH-A,Accessories,49.89,4,Delivered,,Carrier D
ORD-ab47ed22,2024-10-20,2024-10-22,,West,WH-B,Accessories,48.45,3,Backorder,,Carrier D
ORD-7594988f,2024-11-10,2024-11-11,2024-11-19,North,WH-D,Home,117.89,1,Delivered,,Carrier A
ORD-285dda4c,2024-12-04,2024-12-06,2024-12-12,North,WH-B,Accessories,51.83,1,Delivered,,Carrier A
ORD-afc089e1,2024-02-10,2024-02-11,2024-02-18,East,WH-A,Accessories,127.67,2,Delivered,,Carrier A
ORD-c3b53927,2024-05-03,2024-05-03,2024-05-08,North,WH-D,Electronics,76.65,2,Shipped,,Carrier C
ORD-02520623,2024-08-06,2024-08-07,2024-08-08,South,WH-D,Home,95.15,2,Delivered,,Carrier D
ORD-8ed71717,2024-11-07,2024-11-09,2024-11-10,West,WH-D,Electronics,95.11,2,Delivered,,Carrier B
ORD-af7b1759,2024-11-13,2024-11-13,2024-11-15,East,WH-A,Apparel,59.44,1,Delivered,,Carrier D
ORD-538ffef7,2024-12-24,2024-12-26,2024-12-29,South,WH-A,Electronics,71.67,3,Delivered,,Carrier C
ORD-de3a0d6c,2024-12-27,2024-12-29,2025-01-02,Central,WH-D,Accessories,77.56,2,Delivered,,Carrier D
ORD-09ec48c2,2024-02-14,2024-02-15,,South,WH-D,Home,88.86,3,Backorder,,Carrier B
ORD-6b57a572,2024-03-20,2024-03-20,2024-03-29,North,WH-A,Office,88.59,4,Delivered,,Carrier A
ORD-c2dd1d82,2024-07-29,2024-07-30,2024-08-04,North,WH-A,Accessories,57.53,3,Delivered,,Carrier A
ORD-d9edb24c,2024-08-24,2024-08-26,2024-08-27,North,WH-B,Electronics,128.79,1,Delivered,,Carrier D
ORD-90951810,2024-09-01,2024-09-04,2024-09-13,Central,WH-B,Electronics,111.84,1,Delivered,Inventory Shortage,Carrier C
ORD-cd848d1f,2024-09-10,2024-09-11,2024-09-20,Central,WH-C,Accessories,7.44,1,Delivered,,Carrier C
ORD-b9cb12c4,2024-12-05,2024-12-05,2024-12-11,South,WH-B,Office,84.31,1,Delivered,,Carrier C
ORD-8f1ee2e2,2024-02-02,2024-02-05,2024-02-09,Central,WH-B,Office,85.1,1,Delivered,,Carrier D
ORD-caa53944,2024-02-08,2024-02-09,2024-02-13,East,WH-D,Accessories,71.07,4,Delivered,,Carrier C
ORD-3d72aa60,2024-02-13,2024-02-14,2024-02-22,West,WH-B,Home,130.11,3,Delivered,,Carrier D
ORD-6f561d4e,2024-04-26,2024-05-01,2024-05-03,Central,WH-D,Apparel,62.07,1,Delivered,,Carrier B
ORD-86bf7eba,2024-04-30,2024-05-02,2024-05-08,South,WH-D,Electronics,89.03,2,Delivered,,Carrier D
ORD-3f1cfa8e,2024-08-12,2024-08-14,,Central,WH-B,Office,80.7,2,Shipped,,Carrier B
ORD-fcd901de,2024-10-24,2024-10-25,2024-10-31,East,WH-A,Office,37.45,1,Delivered,,Carrier C
ORD-c59a6a3f,2024-10-30,2024-10-31,2024-11-03,South,WH-A,Home,48.41,3,Delivered,,Carrier D
ORD-f3d9579a,2024-11-04,2024-11-07,2024-11-09,Central,WH-A,Electronics,130.74,1,Delivered,,Carrier B
ORD-98b2942d,2024-07-21,2024-07-22,,Central,WH-B,Office,40.97,4,Backorder,,Carrier B
ORD-a1260dfc,2024-08-18,2024-08-19,2024-08-28,East,WH-C,Electronics,87.24,3,Cancelled,,Carrier B
ORD-8da9069d,2024-09-15,2024-09-15,2024-09-16,North,WH-D,Apparel,132.13,3,Shipped,,Carrier B
ORD-08225f57,2024-12-24,2024-12-24,,South,WH-C,Home,142.79,1,Delivered,,Carrier D
ORD-9e71f032,2024-06-19,2024-06-20,2024-06-27,East,WH-C,Home,82.75,3,Delivered,,Carrier C
ORD-0595d1e4,2024-03-02,2024-03-03,2024-03-07,West,WH-D,Electronics,165.46,1,Delivered,,Carrier D
ORD-1bed4388,2024-05-25,2024-05-25,2024-05-26,East,WH-B,Home,29.45,4,Delivered,,Carrier C
ORD-4aef8074,2024-06-22,2024-06-24,2024-06-29,Central,WH-B,Apparel,54.66,1,Delivered,,Carrier A
ORD-c7279f61,2024-06-27,2024-06-27,2024-07-04,Central,WH-D,Home,106.58,1,Delivered,,Carrier B
ORD-b34557f9,2024-09-25,2024-09-26,2024-10-03,South,WH-D,Accessories,64.0,4,Delivered,,Carrier B
ORD-d95cc7e6,2024-11-14,2024-11-16,2024-11-19,East,WH-C,Office,90.77,1,Delivered,,Carrier D
ORD-3458676d,2024-12-17,2024-12-19,2024-12-21,East,WH-B,Apparel,89.91,2,Delivered,,Carrier D
ORD-c58489b4,2024-05-08,2024-05-10,2024-05-12,Central,WH-A,Accessories,131.33,3,Delivered,,Carrier A
ORD-88f77bed,2024-05-15,2024-05-16,,North,WH-A,Electronics,119.16,1,Backorder,,Carrier D
ORD-94843013,2024-06-25,2024-06-28,2024-06-30,South,WH-A,Apparel,25.13,2,Delivered,,Carrier A
ORD-45caba5e,2024-06-25,2024-06-26,2024-07-05,West,WH-C,Electronics,65.38,3,Delivered,,Carrier D
